species_searched,species,longitude,latitude,source,date,key
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.733154999999996,-28.765129,gbif,2018,2550006414
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-46.250875,-20.306833,gbif,2018,4607645341
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-45.690672,-21.589917,gbif,2018,4950141833
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.888049,-15.743674,gbif,2018,2265886580
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.736487,-28.70277,gbif,2018,3070360332
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-61.147762,-30.19314,gbif,2018,3408004318
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-61.179159,-30.068195,gbif,2018,2988372324
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-61.18528,-28.928392,gbif,2018,3032157119
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-54.210536,-17.191528,gbif,2018,3418864900
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-64.268084,-27.76352,gbif,2018,3988605137
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-45.223337,-10.013311,gbif,2018,4597030859
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-46.631757,-10.38446,gbif,2018,4952466628
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-56.283079,-19.803893,gbif,2018,4954457759
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-44.668669,-22.101374,gbif,2018,3384562019
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-57.022764,-28.529647,gbif,2018,3858442073
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.443516,-20.069234,gbif,2018,2265869460
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.48934,-20.146198,gbif,2018,2234759853
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.722557,-17.282553,gbif,2017,3466312337
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-44.408696,-18.422663,gbif,2017,3760217639
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.525441,-20.12126,gbif,2017,3415637500
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.576018,-20.130543,gbif,2017,4102620861
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-44.647346,-22.798368,gbif,2017,2244238036
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-57.873663,-24.7643,gbif,2017,3418861686
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-122.350877,47.668428,gbif,2017,2541249116
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-57.953922,-24.71052,gbif,2017,3418863533
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.446014,-23.863568,gbif,2017,3418863558
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-49.953638,-10.94954,gbif,2017,3874138147
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.593421,-20.071853,gbif,2017,1880508900
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-51.185471,-15.730339,gbif,2017,2251943448
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-59.065763,-26.920064,gbif,2017,4414223478
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.657523,-23.572501,gbif,2017,1677284788
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.893455,-15.956626,gbif,2017,1677321143
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.833169,-15.827217,gbif,2017,1677321182
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-45.2414177,-23.2747666,gbif,2017,3967839860
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-45.1824398,-23.1028082,gbif,2017,3967840835
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-45.5474807,-23.2232317,gbif,2017,3967844963
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-45.6478126,-23.3114347,gbif,2017,3967839868
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-45.1788713,-23.2829978,gbif,2017,3967839882
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-45.2723488,-23.2237054,gbif,2017,3967839887
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-45.3667804,-23.2007051,gbif,2017,3967844985
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-45.1946022,-23.2069475,gbif,2017,3967839890
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-45.568135,-23.2745108,gbif,2017,3967845815
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-45.4520993,-23.3160422,gbif,2017,3967845818
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-45.5109798,-23.3573212,gbif,2017,3967845819
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-45.5455593,-23.1060183,gbif,2017,3967838972
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-45.4659259,-23.1404366,gbif,2017,3967844998
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-45.3785723,-23.1474269,gbif,2017,3967839902
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-45.4300527,-23.1817198,gbif,2017,3967842996
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-45.6933165,-23.4951061,gbif,2017,3967843820
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-45.7333487,-23.476786,gbif,2017,3967839909
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-45.7781011,-23.507333,gbif,2017,3967843822
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-45.1321978,-23.2210557,gbif,2017,3967838984
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-45.1681791,-23.2336566,gbif,2017,3967843007
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-45.3333695,-23.3366356,gbif,2017,3967839916
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.004891,-16.425384,gbif,2016,3465937028
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-48.975343,-16.232804,gbif,2016,4908838090
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-61.042453,-30.031602,gbif,2016,4067643394
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-61.006728,-30.105726,gbif,2016,4067656404
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-50.478958,-19.019045,gbif,2016,4112448790
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-50.478777,-19.019063,gbif,2016,4112448546
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-50.477904,-19.021726,gbif,2016,4112448516
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-50.493072,-19.0272,gbif,2016,4112448642
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-50.478958,-19.019045,gbif,2016,4112448591
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-50.270591,-18.938615,gbif,2016,4112448612
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-50.551671,-18.749934,gbif,2016,4112448549
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-50.536118,-18.979396,gbif,2016,4112448930
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-50.353829,-18.875572,gbif,2016,4112448479
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-59.408737,-25.063712,gbif,2016,3330835477
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.927338,-31.641697,gbif,2016,2988574418
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-49.089959,-16.030105,gbif,2016,4935952759
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-50.494263,-19.016548,gbif,2016,4112448498
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-50.551557,-18.749961,gbif,2016,4112448489
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-53.466028,-22.295803,gbif,2016,4528264945
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.877723,-15.967905,gbif,2016,2311518478
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.933871,-20.213513,gbif,2016,2563437110
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-52.956428,-18.286329,gbif,2016,3044726059
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.288294,-22.288391,gbif,2016,1993771673
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.765698,-21.611609,gbif,2016,1847544798
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.863169,-15.85108,gbif,2016,1847631361
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.934189,-15.818741,gbif,2016,3031656324
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.982816,-15.839674,gbif,2016,1847631362
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-40.461944,-20.392778,gbif,2016,2425455825
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-51.762941,-20.746989,gbif,2015,3466297601
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-50.295737,-18.918676,gbif,2015,4112448827
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-50.302069,-18.912365,gbif,2015,4112448732
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-50.295079,-18.919298,gbif,2015,4112448846
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-50.28259,-18.930908,gbif,2015,4112448767
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-50.349431,-18.873722,gbif,2015,4112448340
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-50.551348,-18.750123,gbif,2015,4112448380
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-50.55117,-18.966998,gbif,2015,4112448332
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-59.636354,-26.69915,gbif,2015,2813868528
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.408506,-20.686131,gbif,2015,3455727836
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-50.350957,-18.874396,gbif,2015,4112448341
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.443765,-20.041448,gbif,2015,1703158808
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-57.310396,-28.239382,gbif,2015,2557757041
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.495248,-20.034067,gbif,2015,2596274338
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.006098,-19.824128,gbif,2015,2626576690
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.487988,-20.097401,gbif,2015,1338377155
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-52.782331,-18.273927,gbif,2015,4974013390
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-51.016156,-15.2235,gbif,2015,2251946672
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-50.348896,-18.874443,gbif,2015,4112448940
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-55.625348,-15.562464,gbif,2015,1677270498
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-59.740606,-26.970331,gbif,2015,1229608357
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.57069,-20.137242,gbif,2015,4102677743
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-50.555402,-18.748804,gbif,2015,4112448687
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.323226,-13.941021,gbif,2014,4091395169
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-42.591985,-20.881851,gbif,2014,4029148314
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-44.822924,-22.203529,gbif,2014,3860300510
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.526342,-20.150647,gbif,2014,3963497601
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-46.328126,-21.921319,gbif,2014,4519116718
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-46.788754,-20.294263,gbif,2014,2311365261
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-50.493169,-19.026504,gbif,2014,4112448883
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-45.587488,-22.555197,gbif,2014,3947333678
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-50.349488,-18.873767,gbif,2014,4112448661
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-50.353791,-18.875526,gbif,2014,4112448398
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-50.330931,-18.884754,gbif,2014,4112448696
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-42.572627,-20.951318,gbif,2013,4029134355
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-56.068574,-19.434084,gbif,2013,4852178777
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-56.132034,-19.471841,gbif,2013,2814037660
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-61.16109,-30.011896,gbif,2013,4126826818
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-57.268411,-28.676428,gbif,2013,3398797875
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-45.322208,-9.974261,gbif,2013,2838908984
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-52.87218,-18.191448,gbif,2013,4950038796
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-52.973682,-18.159058,gbif,2013,4950301482
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-52.650429,-18.220621,gbif,2013,4952809422
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-55.907983,-19.917535,gbif,2013,4162232840
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.427449,-20.04873,gbif,2013,4935860720
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-53.758523,-32.140607,gbif,2013,2597500588
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-53.486661,-22.16627,gbif,2013,4519160953
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.626616,-15.966622,gbif,2012,2818873661
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-59.890282,-26.232253,gbif,2020,3712760363
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.243472,-29.608378,gbif,2012,4901798357
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-61.114669,-30.066273,gbif,2012,2988609758
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-48.038419,-15.702708,gbif,2012,2963920010
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-56.568129,-21.163298,gbif,2012,1703200481
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-56.327129,-16.608933,gbif,2011,3457148665
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-56.006134,-19.482085,gbif,2011,4134058336
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.481248,-20.018874,gbif,2011,2860266334
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.588445,-20.007254,gbif,2011,4903908582
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-48.744911,-15.965327,gbif,2011,4936906478
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.421553,-20.097956,gbif,2011,4133999206
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-56.261348,-18.816034,gbif,2011,2838476726
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-57.509076,-28.996776,gbif,2011,891142623
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-57.410782,-28.699417,gbif,2011,891169052
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.14568,-28.02336,gbif,2010,699206614
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.12875,-28.04421,gbif,2010,699206615
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.12875,-28.04421,gbif,2010,699206616
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.10919,-28.03673,gbif,2010,699206617
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.12875,-28.04421,gbif,2010,699206618
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.09846,-28.03501,gbif,2010,699206619
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.10925,-28.03657,gbif,2010,699206620
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.12875,-28.04421,gbif,2010,699206621
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.12875,-28.04421,gbif,2010,699206622
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.12256,-28.04107,gbif,2010,699206623
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",0,0,gbif,2010,699206693
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.13364,-28.04739,gbif,2010,699206624
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.11664,-28.03877,gbif,2010,699206626
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-56.648038,-27.561708,gbif,2010,4904033926
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.09846,-28.03501,gbif,2010,699206627
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.11664,-28.03877,gbif,2010,699206628
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.09846,-28.03501,gbif,2010,699206629
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.12875,-28.04421,gbif,2010,699206630
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.09678,-28.03358,gbif,2010,699206631
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",0,0,gbif,2010,699206694
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",0,0,gbif,2010,699206697
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",0,0,gbif,2010,699206698
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",0,0,gbif,2010,699206695
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.12389,-28.04171,gbif,2010,699206632
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.11664,-28.03877,gbif,2010,699206634
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.12875,-28.04421,gbif,2010,699206635
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.12875,-28.04421,gbif,2010,699206636
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.09633,-28.04665,gbif,2010,699206642
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",0,0,gbif,2010,699206696
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-66.000189,-13.79607,gbif,2010,2251889720
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.04446,-28.01565,gbif,2010,699206637
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.11664,-28.03877,gbif,2010,699206638
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.10919,-28.03673,gbif,2010,699206639
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.12077,-28.04072,gbif,2010,699206640
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.12162,-28.04113,gbif,2010,699206641
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-56.280784,-20.19346,gbif,2010,2597718601
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",0,0,gbif,2009,699206690
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-52.828313,-18.033261,gbif,2009,4921663074
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.11526,-28.03807,gbif,2009,233871525
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.11526,-28.03807,gbif,2009,382060978
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",0,0,gbif,2009,699206688
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",0,0,gbif,2009,699206689
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-61.039361,-30.047283,gbif,2009,2543094827
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",0,0,gbif,2009,699206687
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.01045,-27.95859,gbif,2009,233871483
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.06419,-28.02342,gbif,2009,233871526
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.01045,-27.95859,gbif,2009,382060906
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.06419,-28.02342,gbif,2009,382060979
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",0,0,gbif,2009,699206691
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.08694,-27.99382,gbif,2009,233871527
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.08694,-27.99382,gbif,2009,382060981
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.14913,-25.07097,gbif,2009,382061048
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-57.97567,-25.117,gbif,2009,382061050
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.14913,-25.07097,gbif,2009,382061051
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.14913,-25.07097,gbif,2009,382061053
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.14913,-25.07097,gbif,2009,382061056
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.14913,-25.07097,gbif,2009,382061059
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.17598,-25.10981,gbif,2009,382061062
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.14913,-25.07097,gbif,2009,699206699
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-57.97567,-25.117,gbif,2009,699206700
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.14913,-25.07097,gbif,2009,699206701
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.14913,-25.07097,gbif,2009,699206702
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.14913,-25.07097,gbif,2009,699206703
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.14913,-25.07097,gbif,2009,699206704
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.17598,-25.10981,gbif,2009,699206705
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",0,0,gbif,2009,699206692
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-56.092637,-19.732547,gbif,2009,4921878211
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.563521,-20.042874,gbif,2009,2603302094
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-52.942731,-18.040222,gbif,2008,1847628176
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.14734,-25.1288,gbif,2008,382061063
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-59.114616,-31.942552,gbif,2008,3039370892
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.08012,-25.11613,gbif,2008,382061076
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.12558,-25.15391,gbif,2008,382061083
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.08012,-25.11613,gbif,2008,699206712
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.12558,-25.15391,gbif,2008,699206715
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.09669,-28.03335,gbif,2008,233871528
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.09669,-28.03335,gbif,2008,382060984
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.19435,-25.12379,gbif,2008,382061065
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.21987,-25.12617,gbif,2008,382061071
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.19435,-25.12379,gbif,2008,699206706
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.21987,-25.12617,gbif,2008,699206710
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-48.859828,-22.6133,gbif,2008,3456542052
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.11176,-27.99776,gbif,2008,233871529
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.11176,-27.99776,gbif,2008,382060985
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",0,0,gbif,2008,699206645
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",0,0,gbif,2008,699206646
Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-61.56414,-31.83512,gbif,2008,382060808
